"Gettysburg Area School District","5","2414","50","50"
"2366","NeedGoogleMapsAPIKey","39.9537029","-77.3922482","1"
"2367","NeedGoogleMapsAPIKey","39.9408495","-77.4302822","1"
"2368","NeedGoogleMapsAPIKey","39.9319277","-77.3908275","1"
"2369","NeedGoogleMapsAPIKey","39.9428128","-77.4256191","1"
"2370","NeedGoogleMapsAPIKey","39.9535562","-77.3915229","1"
"2371","NeedGoogleMapsAPIKey","39.940753","-77.3797346","1"
"2372","NeedGoogleMapsAPIKey","39.9522055","-77.3920056","1"
"2373","NeedGoogleMapsAPIKey","39.9430208","-77.4262045","1"
"2374","NeedGoogleMapsAPIKey","39.9341464","-77.3927929","1"
"2375","NeedGoogleMapsAPIKey","39.9563101","-77.384972","1"
"2376","NeedGoogleMapsAPIKey","39.9549323","-77.388667","1"
"2377","NeedGoogleMapsAPIKey","39.9322395","-77.390195","1"
"2378","NeedGoogleMapsAPIKey","39.9413905","-77.4040661","1"
"2379","NeedGoogleMapsAPIKey","39.9486109","-77.4220301","1"
"2380","NeedGoogleMapsAPIKey","39.9528378","-77.3912074","1"
"2381","NeedGoogleMapsAPIKey","39.9414658","-77.3778314","1"
"2382","NeedGoogleMapsAPIKey","39.9549884","-77.3893004","1"
"2383","NeedGoogleMapsAPIKey","39.9533948","-77.392017","1"
"2384","NeedGoogleMapsAPIKey","39.9288743","-77.4041863","1"
"2385","NeedGoogleMapsAPIKey","39.9316292","-77.3894326","1"
"2386","NeedGoogleMapsAPIKey","39.9493617","-77.3840983","1"
"2387","NeedGoogleMapsAPIKey","39.9512758","-77.4180699","1"
"2388","NeedGoogleMapsAPIKey","39.949082","-77.419283","1"
"2389","NeedGoogleMapsAPIKey","39.9593992","-77.4037967","1"
"2390","NeedGoogleMapsAPIKey","39.9499033","-77.4181576","1"
"2391","NeedGoogleMapsAPIKey","39.9433671","-77.3750665","1"
"2392","NeedGoogleMapsAPIKey","39.9339036","-77.3847549","1"
"2393","NeedGoogleMapsAPIKey","39.9557495","-77.3895295","1"
"2394","NeedGoogleMapsAPIKey","39.9437067","-77.4244745","1"
"2395","NeedGoogleMapsAPIKey","39.9506935","-77.3889233","1"
"2396","NeedGoogleMapsAPIKey","39.9275695","-77.4046162","1"
"2397","NeedGoogleMapsAPIKey","39.9441576","-77.424335","1"
"2398","NeedGoogleMapsAPIKey","39.950485","-77.4185628","1"
"2399","NeedGoogleMapsAPIKey","39.9410876","-77.3785904","1"
"2400","NeedGoogleMapsAPIKey","39.9497473","-77.392627","1"
"2401","NeedGoogleMapsAPIKey","39.9539211","-77.3885919","1"
"2402","NeedGoogleMapsAPIKey","39.9366703","-77.3855195","1"
"2403","NeedGoogleMapsAPIKey","39.9314554","-77.3927034","1"
"2404","NeedGoogleMapsAPIKey","39.9464919","-77.4228623","1"
"2405","NeedGoogleMapsAPIKey","39.9387327","-77.4019454","1"
"2406","NeedGoogleMapsAPIKey","39.9310572","-77.402285","1"
"2407","NeedGoogleMapsAPIKey","39.931976","-77.3865803","1"
"2408","NeedGoogleMapsAPIKey","39.9432001","-77.4260612","1"
"2409","NeedGoogleMapsAPIKey","39.9541886","-77.3909734","1"
"2410","NeedGoogleMapsAPIKey","39.9444964","-77.4061664","1"
"2411","NeedGoogleMapsAPIKey","39.9526908","-77.3916406","1"
"2412","NeedGoogleMapsAPIKey","39.9483649","-77.4032499","1"
"2413","NeedGoogleMapsAPIKey","39.9270595","-77.4057392","1"
"2414","NeedGoogleMapsAPIKey","39.9494279","-77.4016638","1"
"1","Gettysburg Area HS","39.85302","-77.21639"
"2","Gettysburg Area MS","39.826214","-77.229675"
"3","James Gettys El Sch","39.850285","-77.23273"
"4","Lincoln El Sch","39.82768","-77.2272"
"5","Gettysburg Montessori CS","39.87909","-77.1502"
